"id","sentiment","review"
506,8,"Mögnuð mynd! Rosalega spennandi - eiginlega allan tímann. Drama &amp; action + smá rómó. Góð saga og áhugaverðar persónur. Magnaður heimur sem er búið að búa til. Þótt myndin sé ca. 2,5 klst. þá var hún langt frá því að vera langdregin - þetta leið mjög hratt - myndin var það spennandi og það góð keyrsla. Hélt manni alveg við efnið :) Hlakka til að sjá restina af þessari seríu."
507,6,"Spennandi. Gott action. Ekta Jason Statham mynd (þar sem hann er ótrúlega harður og lemur vondu kallana), klikkar ekki. Kom skemmtilega á óvart að Sylvester Stallone skrifaði handritið (og framleiddi). "
508,7,"Fyndin mynd. Skemmtileg vitleysa. Klass&#237;skur Anchorman &#40;Will Ferrell/Adam McKay/Judd Apatow&#41; h&#250;mor. G&#243;&#240; skot &#225; Fox News og a&#240;rar innihaldslausar og &#246;fgafullar fr&#233;ttir. Fullt af snilldar cameos. &#222;a&#240; er sm&#225; auka brot &#237; lokinn eftir credit listann&#44; ekkert brill&#237;ant&#44; en gaman samt a&#240; sj&#225; &#254;a&#240;."
509,8,"Virkilega flott mynd. Mjög spennandi. Gott action. Þetta er risastór og magnaður heimur sem er búið að búa til - mögnuð upplifun að horfa á þetta (sérstaklega í 3D og 48 römmum/sek). Flott myndataka og góð keyrsla. Mjög visual/sjónræn mynd - allt leit mjög vel út; búningar, umhverfi, tæknibrellur o.s.frv. Sérlega skemmtileg ævintýramynd. Þótt hún sé mjög löng (161 mín.) þá var hún ekki langdregin - hélt alveg athygli manns. 

Vissulega framhald af fyrstu Hobbit myndinni í þessum þríleik þannig að hún var að mörgu leyti svipuð. Hlakka til að sjá þriðju myndina - og fá alvöru endi á þessa sögu ;)"
510,7,"Skemmtileg mynd. Gott grín. Skemmtilega súr á köflum. Gaman að sjá loksins þessa klassík. 

<br><br>* Kvikmyndaklúbburinn Leslie Halliwell horfði saman á þessa. "
511,8,"Mjög spennandi. Áhugaverð saga, sérstaklega þar sem hún er byggð á sannsögulegum atburðum. Fínir leikarar og persónur. Jason Statham er alltaf jafn mikill töffari/harðhaus. Fínt action en umfram allt virkilega spennandi."
512,6,"Nett drama. Áhugaverð saga/concept. Maður hefur það á tilfinningunni að þetta sé smá ádeila á hitt og þetta (menningu, fjölmiðla, væntingar...). Flott myndataka og vel klippt. Fínir leikarar."
513,7,"Mögnuð saga. Áhugaverður heimur... algjör klikkun. Að þetta sé allt satt gerir þetta enn áhugaverðara/klikkaðara. Virkilega flott mynd (Scorsese er náttúrulega snillingur) og góðir leikarar. Margar skemmtilegar og áhugaverðar persónur. Mjög fyndin á köflum. Drama þar á milli. Martin Scorsese og Leonardo DiCaprio eru frábært teymi, búa til mjög góðar bíómyndir. Jonah Hill var líka mjög góður - lék skemmtilega klikkaðan karakter. Hélt manni ágætlega vel við efnið þrátt fyrir að vera 3 klst. löng."
514,8,"Rosaleg mynd! Mögnuð saga (byggð á sannsögulegum atburðum). Virkilega spennandi. Intense og brútal - sérstaklega eftir hlé. Bardagaatriðin voru rosaleg... mögnuð - komu virkilega vel út, maður lifði sig smá inn í þetta ;) Flott myndataka. Fullt af fínum leikurum. Topp mynd - vönduð. En svona stríð eru klikkuð..."
515,8,"Mjög skemmtileg mynd. Ég var að fíla ""zone out"" drauma-atriðin :) Töff special effects. Mjög flott myndataka. Mjög gaman að sjá Ísland og ýmsa íslenska leikara á stóra tjaldinu. Fyndin, hugljúf og smá spennandi á köflum. Skemmtileg saga. Flottir leikarar. Fullt af flottum ljósmyndum frá Íslandi sem birtust með credit listanum. "
516,6,"Fyndin mynd. F&#237;nasta af&#254;reying. Hef samt s&#233;&#240; skemmtilegri teiknimyndir &#40;me&#240; betri s&#246;gu/handriti&#41;."
517,6,"Fínasta action mynd. Áhugaverð endurgerð á ""klassískri"" mynd sem maður sá fyrst þegar maður var alltof ungur ;) Gary Oldman var eiginlega besti leikarinn. Joel Kinnaman var líka töffari sem RoboCop/Alex Murphy. Handritið hefði getað verið betra - vantaði smá ""fútt"" í þetta."
518,7,"Mjög skemmtileg mynd. Fyndin og spennandi. Fínasta saga. Slatti af þekktum leikurum (þeir eru alla vega þekktir núna). Gaman að vera loksins búinn að sjá þessa mynd, maður hefur séð svo oft verið að vísa í hana (á Internetinu). Til dæmis <a href=""http://www.youtube.com/watch?v=G2y8Sx4B2Sk"">""You keep using that word...""</a> sem er orðið <a href=""http://knowyourmeme.com/memes/you-keep-using-that-word-i-do-not-think-it-means-what-you-think-it-means"">meme</a> og <a href=""http://www.youtube.com/watch?v=6JGp7Meg42U"">""Hello, my name is Inigo Montoya. You killed my father. Prepare to die.""</a>. 

<br/><br/>
* Kvikmyndaklúbburinn Leslie Halliwell horfði saman á þessa."
519,5,"Þetta er ekki týpísk afþreying eins og margar bíómyndir eru. Þetta er meira listaverk - voða flott og að vissu leyti vandað, en maður þarf svolítið að spá í því til að átta sig á hvað listamaðurinn/listamennirnir eru að reyna miðla. 
<br/><br/>
Það var ekki mikil gleði í þessari mynd. Í raun allt ömurlegt hjá þessum gaur. Drama. Þunglyndi. Ágætlega kúl Instagram/vintage filter á myndinni ;) Lúmskt skopleg á köflum. Skemmtilega skrautlegar persónur, eins og eru oft í Coen myndum. Vissir kaflar í sögunni voru áhugaverðir, en á heildina litið þá vantaði einhvern kjarna í söguþráðinn. "
520,7,"Hörku spennumynd. Góður hasar. Liam Neeson er töffari. Fínasta plot, en þetta var að vissu leyti formúlumynd. Ekkert gríðarlega frumleg, en nokkuð vel framkvæmd. "
521,6,"Skemmtileg vitleysa. Gott grín. Fullt af fínum leikurum. Fínasta afþreying."
522,5,"Mér fannst handritið ekki nógu gott. Margt skrýtið/kjánalegt og flæðið á milli atriði var stundum ekki nógu lógískt/eðlilegt. Þar sem þetta er Luc Besson mynd (þ.e.a.s. hann skrifaði handritið og framleiddi) þá voru vissulega franskir bílar í eltingaleik. 
<br /><br />
Það voru nokkur atriði sem voru ágætlega fyndin og nokkrar action senur ágætlega kúl. En það var kannski verið að reyna blanda of mörgu saman; action, grín, rómantík, spenna, drama... Hálf stefnulaust - gekk ekki upp. Gaman að sjá Tómas Lemarquis í nokkuð stóru hlutverki."
523,9,"Mögnuð mynd. Risastór. Virkilega spennandi. Drama. Mjög töff action atriði. Áhugaverður ævintýraheimur. Vel leikin - enda einvala lið leikara. Nick Nolte stóð sig vel sem gamall steinn, röddin mjög viðeigandi. 
<br /><br /> 
Íslenska náttúran var mögnuð í sínu hlutverki - endalaust af fjölbreyttri fegurð. Mér fannst Ísland gera rosalega mikið fyrir þessa mynd - gerði hana að enn meira listaverki. Myndin leit mjög vel út - búningar, umhverfi o.s.frv. 
<br /><br /> 
Mér fannst þetta smá ádeila á kjötætur - að öll dýr eigi rétt á að lifa. Svo var þetta líka ""áróður"" fyrir því að passa upp á náttúruna."
524,7,"(Myndin kallast ""Dead Snow: Red vs. Dead"" á ensku) Fyndin vitleysa. Nokkurs konar Nazi-zombie-splatter grín. Mörg atriði nokkuð fyndin og svo nokkur atriði frekar súr/fáránleg (en þau voru stundum líka bara fyndin). Mjög svartur húmor. Sum atriðin voru frekar brútal (gore). Skrautlegar (og skemmtilegar) persónur. Alltaf gaman að sjá Ísland í bíómyndum og helling af Íslendingum á credit listanum."
525,5,"Drama um l&#237;fi&#240; og tilveruna. Nokkur skopleg atri&#240;i."
526,9,"Mjög fyndin mynd. Fullt af kómískum atriðum og orðasamskiptum. Gott handrit. Skemmtilegar og skrautlegar persónur - og nóg af þeim. Fullt af þekktum og góðum leikurum (sjaldan sem maður sér svona marga þekkta leikara í einni mynd). 
<br/><br/>
Fínasta keyrsla (flæði) og áhugaverður söguþráður. Spennandi. Leit vel út - skemmtileg stemning, skemmtilegir litir. Þetta var smá eins og barnaævintýri fyrir fullorðna. Mjög vel leikstýrð. Listaverk. Wes Anderson er með einstakan og skemmtilegan stíl."
527,4,"Enn önnur mynd um hvað lífið getur verið erfitt og fólk á stundum erfitt með að ""finna sig"". Drama. Aðeins of þungt yfir þessu til að vera ánægjulegt að horfa á. Indie bragur af þessu. Ágætlega áhugaverður söguþráður (á köflum). Ekki mikið af skemmtilegum persónum. "
528,6,"Flottir bílar í eltingaleik. Ágætlega spennandi þrátt fyrir að vera frekar fyrirsjáanleg formúlumynd. Ekki eins góð og Fast &amp; Furious myndirnar. Mér fannst handritið ekki nógu gott - það vantaði alla vega eitthvað til að gera þessa mynd betri (hrífa mann meira, meiri upplifun). Það var eitthvað kjánalegt við Michael Keaton og hans persónu. "
529,8,"G&#243;&#240; action mynd. Risast&#243;r action atri&#240;i og t&#246;ff bardagaatri&#240;i. Flottar t&#230;knibrellur. Nokku&#240; spennandi. F&#237;nir leikarar &amp; pers&#243;nur&#44; &#225;g&#230;tis fl&#230;&#240;i og nokku&#240; gott handrit. Ma&#240;ur er byrja&#240;ur a&#240; l&#230;ra a&#240; &#225; eftir credit listanum &#237; &#246;llum Marvel myndum er eitt atri&#240;i til a&#240; tengja allan Marvel heiminn saman. &#222;a&#240; og a&#240; Stan Lee poppar alltaf upp &#58;&#41;"
530,6,"Nokkuð fyndin. Áhugaverð saga."
531,7,"Brjálæðislega fyndið rugl. Mikið af ""óviðeigandi"" bröndurum sem myndu líklega ekki ganga í bíómynd sem væri gefin út í ár. Stútfullt af góðum orðaleikjum og almennri vitleysu (silliness). 
<br /><br /> 
* Kvikmyndaklúbburinn Leslie Halliwell horfði saman á þessa. "
532,7,"Eða ""Bad Neighbours"" eins og hún kallast á Íslandi (og víða um heim). Fyndin vitleysa. Áhugavert ""stríð"" í gangi, sem fer úr böndunum (""That escalated quickly...""). Gaman að sjá The Lonely Island og Workaholics gaurana í smá cameo."
533,7,"Góð mynd. Áhugaverð saga. Nokkuð gott handrit/plot. Fullt af fínum leikurum - í stóru og litlu hlutverkunum. Flott tónlist - gerði mikið til að skapa 1976 stemningu. Myndin er víst lauslega byggð á sannsögulegum atburðum. Frekar löng (138 mín.)."
534,7,"Nokkuð góð skrímsla-stórslysamynd. Töluvert öðruvísi plot heldur en í Godzilla myndinni frá 1998. Kom svolítið á óvart. Í raun öðruvísi nálgun á Godzilla heiminn/söguna, en kannski nær upprunanlegu sögunni (þekki það bara ekki nógu vel). Fínasta action. Spennandi. Mikið um eyðileggingu."
535,8,"Mjög spennandi og vel gerð action sci-fi mynd. Áhugavert twist á ""Groundhog Day"" pælinguna. Flott action atriði, flottar tæknibrellur og fínasta handrit/plot. Það voru nokkur bardagaatriði sem komu skemmtilega út í 3D. Geimverurnar minntu mig smá á <a href=""http://matrix.wikia.com/wiki/Sentinel"">Sentinel vélmennin í The Matrix</a>. Fínasti sumar-blockbuster. "
536,6,"Fyndin vitleysa. Fínasta afþreying."
537,6,"Nokkuð fyndin. Flott gengi. Stundum borderline kjánaleg ;)"
538,7,"Fyndin vitleysa. Bull og kjánalæti. Ágætis action inn á milli. Gaman að sjá Diplo í smá cameo. Skemmtilegt hvað þeir gerðu mikið grín að endurgerðum (reboots) og framhöldum. Þeir voru alveg meðvitaðir um að þetta var að vissu leyti formúlumynd og voru að gera grín að því. Mér fannst vera smá vísun í <a href=""http://www.youtube.com/watch?v=kTcRRaXV-fg"">""Who's On First""</a> sketsinn í lokinn - skemmtilegt. "
539,7,"[""Vonarstræti"" á íslensku] Mögnuð mynd. Þung. Dramatísk. Átakanleg á köflum. Mjög vel leikin. Flott myndataka. Áhugaverð saga. Beittar skírskotanir í góðærið."
540,7,"Góð mynd. Flottir leikarar. Glæsileg myndataka. Leit vel út. Vönduð. Skemmtilegar/áhugaverðar pælingar varðandi tæknina og framtíðina, möguleikar gervigreindar og AI samskipti. Mér fannst vera smá vísun í Blade Runner og muninn á vélmennum/hugbúnaði og manneskjum. Skemmtileg saga. Litirnir og tískan fyrir þennan framtíðarheim var líka áhugavert. "
541,5,"Fyndin vitleysa. Ég var reyndar að vonast eftir því að hún væri fyndnari. Það vantaði kannski smá kraft í handritið og flæðið á sögunni. Fullt af þekktum leikurum. Klassískur karakter fyrir Melissa McCarthy."
542,8,"Mjög spennandi mynd. Gott action. Flottar tæknibrellur - aparnir voru magnaðir, ótrúlega vandað allt í kringum þá. Áhugaverð saga. Flottur ""ævintýraheimur"". "
543,6,"Fyndin mynd. Nett rugluð (bull, vitleysa og kjánaskapur). Sagan (handritið) var hálf þunn stundum - vantaði smá upp á til að gera myndina heilstæðari (meira ""solid""). Rosalegt vörulaum (e. product placement) hjá Apple."
544,9,"Mjög spennandi. Mjög fyndin. Mjög góð. Skemmtilegar persónur. Glæsilegar tæknibrellur - leit mjög vel út. Góð og skemmtileg saga. Dúndrandi góð afþreying. 3D effektarnir voru stundum alveg flottir/skemmtilegir, en það bar ekki mjög mikið á þeim. 
<br /><br />
Sniðugt hjá Marvel að kenna fólki að horfa á allan credit listann til að sjá eitt auka atriði - alltaf fleiri og fleiri sem bíða í salnum eftir því."
545,5,"Ágæt mynd. En ég var að vonast eftir að hún væri fyndnari. Þetta var meira svona drama um lífið og tilveruna, með nokkrum kómískum atriðum."
546,7,"Fínasta afþreying. Nóg af sprengingum, stórum byssum og action. Nóg af þekktum leikurum. Mjög kómísk mynd - þeir eru ekkert að taka sig alltof alvarlega. Þetta Expendables franchise stendur fyrir sínu. Maður býst ekki við neinum stórleik né frumlegu handriti - en þetta virkar alveg. "
547,6,"Skemmtileg mynd. Gaman a&#240; sj&#225; hana aftur &#40;mj&#246;g langt s&#237;&#240;an s&#237;&#240;ast&#41; - s&#233;rstaklega eftir a&#240; hafa n&#253;lega s&#233;&#240; st&#243;ra p&#237;an&#243;i&#240; &#237; FAO Schwarz &#237; New York."
548,7,"Fyndin vitleysa. Spennandi. Góð blanda (hún var eiginlega jafn fyndin og hún var spennandi). Gaman að sjá þetta New Girl duo fíflast."
549,6,"Spennandi mynd. Meiri spæjaramynd heldur en hasarmynd. Ég bjóst við aðeins meiri keyrslu, hún var nokkuð hæg á köflum. Flott 90's/2000 stemning yfir myndinni. Fínir leikarar. Mjög gaman að sjá Ólaf Darra, þó að þetta var ekki stórt hlutverk hjá honum."
550,7,"Klassísk mynd. Ennþá mjög fyndin. Algjör vitleysa. 

*Sá þessa í bílabíói (hluti af RIFF). "
551,6,"&#193;hugaver&#240; mynd &#40;bygg&#240; &#225; sanns&#246;gulegum atbur&#240;um&#41;. Spennandi."
552,8,"Rosaleg mynd! Spennandi. Brútal. Denzel er grjót-fkn-harður! Vel gerð mynd - hún náði góðu flugi, hreyf mann alveg með sér. Persóna Denzel var smá svona Jack Bauer, James Bond, Jason Bourne, one-man-army..."
553,7,"Spennandi mynd. Flottar tæknibrellur. Ekta Luc Besson bílaeltingaleikir. Áhugaverðar pælingar varðandi hvað við/heilinn getum gert, hvað er mögulegt. Frekar stutt - fannst kannski eitthvað vanta til að gera myndina heilstæðari, endirinn var nokkuð snubbóttur. 
<br /><br />
* Við sáum þessa mynd í New York. Í AMC bíóinu við Times Square. "
554,7,"Drama. Lífið. Fyndin inn á milli. Fínasta mynd, nokkur mjög fín atriði, en ekki eins góð og Garden State. Alls konar fólk að finna sig í lífinu. Gaman að sjá bíómynd sem maður hjálpaði með að fjármagna að vissu leyti ;)"
555,7,"Spennandi. Brútal. Fullt af fínum leikurum. Flott íslensk action-mynd."
556,8,"Rosalega spennandi mynd. Mjög áhugaverð saga - greip mann algjörlega. Skemmtilega öðruvísi/frumleg. Tónlistin hjá Trent Reznor og Atticus Ross passaði vel við - spooky, drungaleg, tense. Topp eintak af kvikmynd. Mér fannst áhugavert að sjá að Reese Witherspoon var ein af framleiðendunum."
557,6,"Skemmtileg mynd. Huglj&#250;f. F&#237;n t&#243;nlist."
558,8,"Flott mynd. Spennandi. Fullt af fínum leikurum. Ég var að fíla vélmennin - skemmtilegar persónur :) Mér fannst nice touch að hafa alltaf þögn í geimnum (af því að þar heyrist ekkert hljóð) - bara tónlist með þannig skotum. 
<br /><br /> 
Djúpar og áhugaverðar pælingar og kenningar varðandi ormagöng, svarthol, margar víddir, afstæðiskenninguna, tíma og rúm... Myndin er mjög löng, en hún var ekki langdregin - fín saga. 
<br /><br />
Það hafði smá áhrif á upplifunina að við sátum á fremsta bekk :P 
<br /><br />
* Team Growth Space Mission"
559,7,"Mjög fyndin vitleysa. Rosalega mikil vitleysa. Fullt af vísunum í fyrstu myndina. Bill Murray leikur skemmtilegt aukahlutverk. 
Það er skemmtilegt auka atriði (""crazy credits"") eftir allan credit listann."
560,8,"Mjög spennandi mynd. Flott mynd (leit vel út). Drama. Action. Áhugaverð saga. Hlakka til að sjá síðustu myndina."
561,7,"Mj&#246;g spennandi mynd. G&#243;&#240;ur thriller. Jake Gyllenhaal var brj&#225;l&#230;&#240;islega creepy og si&#240;fer&#240;islega blindur. &#193;hugaver&#240; saga."
562,5,"Mikið af ""slapstick húmor"" (fólk að meiða sig og önnur fíflalæti). Stundum of kjánalegt, of mikil fíflalæti... Stundum var þetta aðeins of random. Enginn stórleikur í gangi. En alveg hægt að hlægja að sumum atriðunum og gaman að vera búinn að sjá þessa mynd sem svo margir tala um."
563,6,"Áhugaverður heimur. Nokkrar áhugaverðar/sérstakar persónur (karakterar). Áhugaverð saga. Spennandi. En stundum var flæðið/handritið ekki alveg nógu gott, smá random, eins og það vantaði eitthvað. Mikið ofbeldi. Gaman að sjá Tómas Lemarquis í smá hlutverki. Suður-kóresk mynd byggð á franskri myndasögu, tekin upp í Tékklandi (og Austurríki) - skemmtileg blanda :)"
564,6,"Fyndin vitleysa. Spennandi. F&#237;nasta af&#254;reying."
565,8,"Mjög flott mynd. Spennandi. Magnaðir bardagar. Magnaðar landslagsmyndatökur. Magnaður ævintýraheimur. Já, sem sagt mögnuð mynd :) Nokkrir skemmtilegir bardagar sem mér fannst vera í smá Mortal Kombat stíl."
566,6,"Spennandi mynd. Fínasta action. Svipuð mynd og hinar Taken myndirnar - eltingaleikur, vondir kallar og Liam Neeson að fokka upp fólki. Fínasta afþreying. Töff tónlist. Handritið hefði getað verið betra. Þeir sem fíla ekki ótrúverðugar myndir gætu þurft að forðast þessa ;)"
567,8,"Virkilega flott og vel gerð mynd. Spennandi. Dramatísk. Tilfinningarík. Áhugaverð saga - sérstaklega þar sem þetta er byggt á sannsögulegum atburðum. Enn ein kvikmyndin sem sýnir hvað stríð eru hræðileg og eyðileggja fólk og fjölskyldur þeirra á margan máta. Drone sjónarhornin minntu mig smá á Wikileaks myndina ""Collateral Murder""."
