,id,sentiment,review
665,677,8,flottur mynd mjög spennandi góður keyrsla töff action lítill stelpa vera svakalegur badass áhugaverður saga töluvert mikill dark þungur marvel mynd vera sena lokinn margur marvel mynd
666,678,9,svakalegur mynd virkilega góður hrikalega spennandi og creepy mjög frumlegur frábær handrit koma óvar margur leyti góður leikari jorda peele skrifa leikstýra þannig mynd vera vissulega glettilega fyndinn milli svo vera óvissusýning þannig koma enn skemmtilegur óvart
667,679,6,fínn lowbudget made for tvdvdvodnetflixa mynd borderline bmyndur spennandi áhugaverður concept hafa alltaf gaman zombie munu sjónvarpsþáttur
668,680,7,mjög spennandi gott action fínn keyrsla fullur góður leikari john c reilly leika mjög góður fyndinn karakter töff tónlist góður ss vibe tæknibralla nútildags vera oft náið óaðfinnanlegur frekar magnaður
669,681,7,mjög skemmtilegur mynd spennandi svakalegur action mjög góður keyrslarússíbani kafli góður húmor líka vel gerður gott production búinn sýna franchise virkur þannig fólk ekki hræða_NEG dæla_NEG peningur_NEG þessi_NEG fínn handritplot miða ffur mynd charlize theron vera töff villa
670,682,6,spennandi fínn saga áhugaverður pæling varða siðferði vondigóður kalli líf vera mikilvægariverðmætur annar alltaf gaman sjá góður íslenskur bíómynd horfa flugvél þannig upplifun ekki alveg_NEG heimur_NEG bíó_NEG
671,683,7,spennandi góður leikari skemmtilegur nútímakúreki stemning töff nick cave tónlist soundtrackið
672,684,8,magnaður mynd virkilega flottur spennandi góður action harka keyrsla fatta eiginlega ekki vera_NEG klst. mynd gall gadot vera algjör töffari góður húmor milli
673,685,8,svakalegur stríðsmynd mjög spennandi góður saga virkilega áhugaverður góður leikari
674,686,5,fyndinn mynd fullur skemmtilegur leikari smá kjánalegklisjulegur lokinn
675,687,7,spennandi fínn action keyrsla milli áhugaverður conceptplot góður húmor önn kendrick vera góður comic relief
676,688,6,mjög fyndinn vitleysa spennandi
677,689,8,virkilega fínn mynd exta pixa mynd hugljúfur fyndinn skemmtilegur saga spennandi
678,690,7,mjög spennandi mynd fullur fínn leikari fínn action senur
679,691,8,mjög spennandi mynd góður action töff bílaatriði skemmtilegur ryþmi atriði taktur tónlist sound effects fullur fínn leikari
680,692,7,spennandi flottur mynd virkilega flottar tæknibralla api náið óaðfinnanlegur áhugaverður saga alveg hægur líkja stríða mannkynssaga fólk vera hræddur breyting fólk öðruvísi o.s.frv. steveur zah vera mjög góður bad ape mjög fínn comic relief
681,693,9,magnaður mynd stórfenglegur brjálæðislega spennandi átakanlegur fylgja lífsbarátta hermaður tónlist hljóð rosalegur hafa svakalegur áhrif maður skemmtilegur hvernig saga tímalína krossa púsla saman mjög vel leikinn algjör meistarastykki vel gerður mynd gott hún grípa maður algjörlega
682,694,8,töff mynd töff tónlist töff útlit töff myndataka mjög flottur atriði spennandi gott action alltaf gaman sjá íslending hollywood mynd jóhannes haukur jóhannesson aukahlutverk elísabetja ronaldsdóttir klippa
683,695,5,kjánalegsilly mynd slatti cheesy brandari alveg hægur hlæja þessi sæmilegur afþreying fínn tjillaður stemning ekki góður_NEG zach_NEG braffur_NEG mynd_NEG hafa_NEG sjá_NEG plotconcept minna smá mynd morgur freeman la vegas vera sjá víst endurgerð mynd
684,696,7,spennandi mynd klikkaður saga magnaður karakter svakalegur ævintýri hafa lenda í kaf narcos þáttur þannig mjög fróðlegur sjá mikill sjónarhorn
685,697,8,magnaður mynd listaverk fullur flottur skot ekki jafn_NEG dimmur_NEG þunglyndislegur_NEG fyrri_NEG mynd_NEG ekki mjög_NEG bjartur_NEG framtíðarsýn_NEG alltaf gaman sjá útgáfa framtíð tækni menning fat samfélag svakalegur tónlist agressív langur mynd alltaf gaman sjá tómaur lemarquis bregða fyrir vera víst stuttmynd gera þurfa tékka það
686,698,6,skemmtilega kjánalegur mynd fyndinn fínn afþreying
687,699,6,fínn kúrekamynd spennandi frekar langur
688,700,5,smá kjánalegur stundum lolcat inspo poster handrit hafa geta vera góður leikur vera stundum ekki alveg_NEG nógur_NEG smooth_NEG gaman sjá die antwoord ninja yolandi hafa list mynd graffita tónlist
689,701,6,fyndinn spennandi klikkaður týpa flottur myndataka frekar sorglegur saga áhugaverður liam howlett fá shoutout credit listi with thank smár rannsókn líklega the prodigyja remixinn la for life
690,702,7,mjög fyndinn vitleysa skemmtilega klikkaður fullur góður persóna mikill gangur
691,703,7,harka ofurhetjumynd fínn action ágæti húmor milli nógur þekktur leikari flottur skemmtilegur teyma vera yfirleitt aðeins mikill sjarmi kraftur marvel persóna vera örlítið kjánalegur vondur kalli alltaf gaman sjá íslandi íslenska bregða risastór bíómynd
692,704,9,virkilega góður mynd mjög fyndinn spennandi liggja maður vera verða vanur mynd risastór bardagi svakalega mikill flottur tæknibrella vera ekki eftirtektarverður_NEG lengi_NEG vera mjög töff vera fíll s stemning tónlist finna líka vegur viðeigandi immigrant songva led zeppel vera nota oft ásatrú ísland það
693,705,9,magnaður mynd svakalegur action góður keyrsla mjög spennandi fínn húmor milli flottur mynd líta vel út flottur tæknibrella eðlilega halda uppi gæðastaðall munu maður seinn fá líða kvikmyndaheimur
694,706,7,virkilega skemmtilegur mynd fyndinn spennandi toppur afþreyinga dwayne frændi alltaf góður
695,707,7,góður blanda húmor actionspenna segja fyndinn spennandi vita leyti buddyja cop mynd góður afþreying smár auka atriði bloopera alveg lokinn kreditlisti
696,708,6,góður grín smá spennuaction oft sillykjánalegur bull vitleysa taka alvarlegur raun gera grín baywatch conceptinu vera ágæti vinkill frábær handrit stórleikur fínn afþreying
697,709,7,áhugaverður blanda scifi rómantík spenna geimskip vera kúl vera sérstaklega fíll skjöldur bíómynd fá leikari geta oft vera áhugaverður munu halda sjá smár krefjandi búi áhugaverður mynd ekki hellingur_NEG persóna_NEG vinna_NEG gefa_NEG mynd_NEG dýpt_NEG
698,710,8,mjög spennandi thriller áhugaverður saga góður handrit
699,711,6,fyrri partur vera spennandi thriller stundum smá hægfara ekki alveg_NEG nógur_NEG hröðsmooth_NEG keyrsla_NEG bjarga horn koma mjög action seinn partur vera klisjulegur svaki frumlegur vera fínn afþreying hugmynd conceptið minna smá bíómynd liema neeson leikstjóri jaume colletserr nonstop vera flugvél ekki lest_NEG
700,712,5,ekt disneyja ævintýri fyndinn spennandi búa skemmtilegur mynd pixa
701,713,7,kúl myndataka grafík hvernig blandaður uiviðmót mynd töff tónlist flott neon future stemning áhugaverður concept mjög viðeigandirelevantcurrent samfélagsmiðlur gagn vera ég vera deila mikill efni oft rauntími spennandi gaman sjá casey neistatur bregða endur titlesva grafík vera snilld mjög góður techinternet tributehomage jóhinna jóhannsson vera þarna lag nerve remixa
702,714,5,kjánalegur silly jafnvel fáránlegur fyndinn spennandi góður action fínn afþreying
703,715,7,fyndinn spennandi náttúrulega byggja bók finna stundum augljós flæði vera oft bara tengja atriði kafli vera bara taka næstur kafli ekki beinn_NEG smooth_NEG flæða_NEG milli_NEG skemmtilegur ævintýramynd
704,716,7,fyndinn spennandi minna unglingaspæjarabók frank jór the hardyja boys nancy drew fimm frækinn vinsæll concept barn unglingur scooby doo o.s.frv. hugljúfur skemmtilegur ævintýramynd
705,717,5,áhugaverður concept smár blanda bigva groundhog dayja fyndinn kafli gaman áhugaverður sjá vinestjarna king bach bíómynd
706,718,7,finna fyrstur cloverfieldur mynd algjör snilld cloverfieldur lane vera líka áhugaverður spennandi einstakur máti þannig vera mjög spenntur heyra vera koma mikill efni heimur skemmtilegur scifi mynd áhugaverður vísindapæling gaman sjá vinur j.j. abramur simon pegg gregur grunberg smáur hlutverk
707,719,7,spennandi ævintýramynd erfiður segja mikill fara spoiler
708,720,7,töff scifi mynd flottur tæknibrellur áhugaverður kúl neon framtíð líta vel út góður action spennandi clint mansell tónlist vera einmitt mjög flottur dramatískur
709,721,5,klikka sjúkur concept svakalegur leikur handrit flæða smá lowbudget bragur stundum ágætlega spennandi
710,723,7,áhugaverður hugmynd sérstaklega samfélagsmiðill áhrifavaldur vera náið sjálfviljugur truman showa líf sinn spennandi mynd
711,724,9,svakalegur mynd góður spennandi skemmtilega frumlegur mynd vera frekar hljóðlátur mynd verða smáhljóð enn magnaður gera tónlist líka mikill gera mynd spennuþrunginn mjög vel leikinn takmarka samtal þurfa svipbrigði segja mikið
712,725,6,fyndinn spennandi alltaf gaman svona spæjari actiongrínmynd fínn afþreying
713,726,7,mjög spennandi stemning verða aðeins mjög fullorðinn ekki barnalegur_NEG
714,727,8,svakalega spennandi mynd áhugaverður scifi pæling hugmynd hafa búa mjög magnaður mikill virðing fólk lenda glænýr pláneta vera áhugaverður sjá atriði tæknilegur útfærsla o.s.frv. svipuðeins passenger koma mánuður snemmt vera tveir stuttmynd gera mynd
715,728,8,stór breyting kannski snyrtilegur klipping harryja spennandi töff action loksins alvara töfrabardagi dolores umbridge vera hræðilegur persóna harryja potter myndun hingað til
716,729,7,áhugaverður scifi saga spennandi enn melta endi verða svolítið listrænn lokinn
717,730,7,mynd verða alltaf mjög mikill fullorðinn persóna spennandi fyndinn fyrri mynd
718,731,7,mjög spennandi vera eyða mikill tími kynni nýr persóna koma bakgrunnssaga bara fara beint spenna action mjög góður
719,732,8,risastór lokakafli skemmtilegur ævintýrasaga mjög spennandi góður action flottur tæknibrella
720,733,4,áhugaverður scifi mynd framtíðarpæling spennandi kafli endir seinn hluti vera frekar skrýtinn einkennilegur flæða atburðarás hafa vera spara handritsvinna þar
721,734,6,fyndinn vitleysa mjög fyndinn kafli fínn afþreying
722,735,6,slatti cameos spennandi fyndinn vitleysa
723,736,6,mjög fyndinn persóna sveitó stemning spennandi smá sveitó oceans skemmtilega öðruvísi útlit daniel craig
724,737,7,jackie chan nýr ljós töffari mjög spennandi
725,738,5,svakalegur vitleysa fyndinn vitleysa
726,739,5,bull vitleysa to the maxa fyndinn mynd svakalega mikill cameos
727,740,7,mjög spennandi mjög fyndinn góður action fullur atriði kreditlisti
728,741,8,svakalega mikið bardagi eiginlega bara stanslaust mjög spennandi mjög fyndinn kafli gaman sjá ofurhetja heimur blanda saman mjög flott mynd vera mjög langur vera grípandi keyra þétt áfram frábær skemmtun kvikmyndastórvirki margur marvel mynd erfiður segja mikið söguþráður skemma fyrir
729,742,6,skemmtilegur áhugaverður saga spennandi kafli krúttlegur mynd
730,743,4,alveg hægur hlæja atriði handrit leikur flæða hafa geta vera góður stundum smá kjánalegur
731,744,8,mjög spennandi mjög fyndinn toppur afþreyinga góður handrit góður saga fínn keyrsla fy aukaatriði alveg lokinn kreditlisti
732,745,2,frekar kjánalegur mynd handrit leikur vera ekki æðislegur_NEG aðeins mikill reyna vera djúpur vitsmunalegur profound punktur mynd byggja sjálfshjálparbók
733,746,7,fyndinn vandræðalegur cringey magnaður saga mjög áhugaverður góður atriði alveg lokinn kreditlisti
734,747,8,góður mynd spennandi góður action mjög fyndinn toppur afþreyinga fólk mynd ekki mikill_NEG taka_NEG alvarlega_NEG mikill_NEG vera_NEG brjóta_NEG fjórði_NEG veggur_NEG gera_NEG grín_NEG bransi_NEG vera atriði kreditlisti alveg lokinn margur marvel mynd bara lagsöngur gefa kynna geta koma nærri
735,748,6,hrá töff mynd spennandi
736,749,6,mjög áhugaverður raun klikkaður saga sjokkerandi fyndinn
737,750,7,spennandi ekki góður_NEG sta_NEG wars_NEG mynd_NEG góður skemmtun vanta keyrsla flæða handrit ogeða klipping jafnvel leikur stundum hafa kannski geta vera góður gaman kynna baksaga vel
738,751,9,svakalegur mynd virkilega intense spennandi vera eiginlega nál megn mynd tónlist hafa mikill áhrif það fallegur hafa in memory jóhinna jóhannsson kreditlisti toppur mynd rússíbani
739,752,6,hugljúfur formúlumynd fyndinn kafli
740,753,7,spennandi mynd ekki alveg_NEG jafn_NEG góður_NEG fyrri_NEG mynd_NEG áhugaverður hafa lokabardagi mega stormur muna ekki hafa_NEG sjá_NEG þannig_NEG áður_NEG
741,754,8,virkilega spennandi mynd fullur góður action atriði þ.ám. klassískur klikka mission impossible atriði flottur myndataka fullur glæsilegur skot vera fíll lokaatriði vera taka preikestolen eiga gera pakista góður húmor líka
742,755,7,mjög fyndinn vitleysa ágæti keyrsla smár spenna
743,756,7,silly spæjaramynd ágætlega spennandi ágætur húmor milli flottur myndataka töff action atriði elton john vera mjög fyndinn aukahlutverkicameo
744,757,7,mjög áhugaverður saga spennandi vel leikinn idris elbi vera sértaklega góður
745,758,7,spennandi mynd daglegur líf london seinn heimsstyrjöld hafa vera frekar klikka fínn saga
746,759,7,fyndinn vitleysa skemmtilega klikkaður skemmtilegur vera byggja sannsögulegur atburður
747,760,5,solid afþreying fyndinn snilld
748,761,5,formúlukennd s mynd ágætlega skemmtilegur
749,762,7,mjög skrautlegur klikkaður persóna minna smá cohen persóna flottur leikari dramatískur brútalsjokkerandi mynd
750,763,7,mjög spennandi góður action góður keyrsla seinn helmingur
751,764,5,fyndinn mynd nettur skrýtinrugluðsúr væminn kafli
752,765,6,fínn saga hugljúfur ágætlega fyndinn kafli gaman hafa vera skemmtiferðaskip náið alveg mynd vera taka á
753,766,8,virkilega góður mynd dramatískur brútal sýna hræðilegur heim mjög vel gerður bíómynd flottur myndataka góður tónlist gaman sjá ólafur arnald smá cameo vel leikinn flottur saga skemmtilegur hvernig vera púsla bak
754,767,6,fínn saga fínn lag
755,768,6,ágætlega spennandi scifi mynd fá smá cloverfieldur vibe lizzyja caplan hlaupa stórborg rúsa vera mjög ólíkur mynd slagsmálaatriði ekki alveg_NEG nógur_NEG trúanlegur_NEG flæða leikur vera stundum smáur skrýtiðoff
756,769,7,töff mynd góður action venom áhugaverður karakter skemmtilegur scifi pæling fínn húmor milli solidur ofurhetjumynd handrit missa stundum dampur
757,770,6,spennandi áhugaverður thriller kannski mynd byggja bók svaki plotflækja önn kendrick halda léttur nóta gera oft gera mjög vel
758,771,8,svakalegur mynd hræðilegur atburður átakanlegur horfa þessi vel gerður mynd áhugaverður láta norskur íslenskur fólk leika bara tala enska skiljanlegur gera mynd aðgengilegur margur reyndar syngja lag norskur gaman sjá margur íslendingur crewinu ekki bara_NEG svalbarð_NEG vera_NEG taka_NEG siglufjörður_NEG
