num,id,review,rating,sentiment
664,676,"Spennandi mynd. Svakaleg actionbardagaatriði. Brútal. Líka nettur húmor inn á milli, alla vega nokkur kómísk atriði. Svipað þema og í fyrstu myndinni  bermensch á móti öllum vondu köllunum og konunni. Flott myndataka  slatti af mjög skemmtilegum skotum.",7,Positive
665,677,Flott mynd. Mjög spennandi. Góð keyrsla. Töff action. Litla stelpan var svakaleg  badass. hugaverð saga. Töluvert meira dark þyngri heldur en aðrar Marvel myndir. Svo var engin sena í lokinn eins og hjá flestum Marvel myndum :,8,Positive
666,678,"Svakaleg mynd! Virkilega góð. Hrikalega spennandi ...og creepy. Mjög frumleg  frábært handrit, kom á óvart að svo mörgu leyti. Góðir leikarar. Jordan Peele skrifaði og leikstýrði, þannig að myndin var vissulega glettilega fyndin inn á milli. 

Svo var þetta óvissusýning, þannig að þetta kom enn skemmtilegra á óvart.",9,Positive
667,679,Fín lowbudget Made for TVDVDVODNetflix mynd borderline Bmynd. Spennandi. hugavert concept. g hef alltaf gaman af zombie myndum og sjónvarpsþáttum.,6,Positive
668,680,Mjög spennandi Gott action. Fín keyrsla. Fullt af góðum leikurum. John C. Reilly lék mjög góðan fyndinn karakter. Töff tónlist  gott ss vibe. Tæknibrellur nútildags eru oft nánast óaðfinnanlegar  frekar magnað.,7,Positive
669,681,"Mjög skemmtileg mynd. Spennandi. Svakalegt action  mjög góð keyrslarússíbani á köflum. Góður húmor líka. Vel gerð gott production  það er búið að sýna að þetta franchise virkar, þannig að fólk er ekki hrætt við að dæla peningum í þetta. Fínasta handritplot miðað við FF mynd. Charlize Theron var töff villain.",7,Positive
670,682,"Spennandi. Fín saga. hugaverðar pælingar varðandi siðferði, hver er vondigóði kallinn, hvaða líf eru mikilvægariverðmætari en önnur... Alltaf gaman að sjá góðar íslenskar bíómyndir. 

 g horfði á þessa í flugvél, þannig að upplifunin er ekki alveg eins og heima eða í bíói.",6,Positive
671,683,Spennandi. Góðir leikarar. Skemmtileg nútímakúreka stemning. Töff að Nick Cave sá um tónlistina soundtrackið.,7,Positive
672,684,"Mögnuð mynd! Virkilega flott. Spennandi. Gott action. Hörku keyrsla fattaði eiginlega ekki að þetta var , klst. mynd. Gal Gadot var algjör töffari. Góður húmor inn á milli.",8,Positive
673,685,Svakaleg stríðsmynd. Mjög spennandi. Góð saga  virkilega áhugaverð. Góðir leikarar.,8,Positive
674,686,Fyndin mynd. Fullt af skemmtilegum leikurum. Smá kjánalegklisjuleg í lokinn.,5,Negative
675,687,Spennandi. Fín action keyrsla inn á milli. hugavert conceptplot. Góður húmor. Anna Kendrick var góð sem comic relief.,7,Positive
676,688,Mjög fyndin vitleysa. Spennandi.,6,Positive
677,689,Virkilega fín mynd. Exta Pixar mynd: Hugljúf og fyndin. Skemmtileg saga. Spennandi.,8,Positive
678,690,Mjög spennandi mynd. Fullt af fínum leikurum. Fínar action senur.,7,Positive
679,691,Mjög spennandi mynd. Gott action  töff bílaatriði. Skemmtilegur ryþmi í sumum atriðum í takt við tónlistina og sound effects. Fullt af fínum leikurum.,8,Positive
680,692,"Spennandi og flott mynd. Virkilega flottar tæknibrellur  aparnir voru nánast óaðfinnanlegir. hugaverð saga  það er alveg hægt að líkja þessu stríði við eitt og annað í mannkynssögunni þar sem fólk var hrætt við breytingar, fólk sem er öðruvísi o.s.frv. Steve Zahn var mjög góður sem Bad Ape  mjög fínt comic relief :",7,Positive
681,693,Mögnuð mynd! Stórfengleg! Brjálæðislega spennandi! ???? takanlegt að fylgjast með lífsbaráttu hermannanna. Tónlistin og hljóðin voru rosaleg  höfðu svakaleg áhrif á mann. Skemmtilegt hvernig sögurnar og tímalínurnar krossuðust og púsluðust saman. Mjög vel leikin. Algjört meistarastykki. Svo vel gerð mynd. Allt gott við hana. Greip mann algjörlega.,9,Positive
682,694,Töff mynd. Töff tónlist. Töff útlit. Töff myndataka  nokkur mjög flott atriði. Spennandi. Gott action. Alltaf gaman að sjá slendinga í Hollywood myndum  Jóhannes Haukur Jóhannesson í aukahlutverki og Elísabet Ronaldsdóttir klippti.,8,Positive
683,695,Kjánalegsilly mynd  slatti af cheesy bröndurum. En alveg hægt að hlæja að þessu. Sæmileg afþreying fín fyrir tjillaða stemningu. Ekki besta Zach Braff myndin sem ég hef séð. etta plotconcept minnti mig smá á aðra mynd með Morgan Freeman; Last Vegas. En svo var ég að sjá að þetta er víst endurgerð af mynd frá . ,5,Negative
684,696,"Spennandi mynd. Klikkuð saga  magnaður karakter, svakaleg ævintýri sem hann hefur lent í. g er á kafi í Narcos þáttunum, þannig að það er mjög fróðlegt að sjá meira frá þessu sjónarhorni.",7,Positive
685,697,"Mögnuð mynd. Listaverk  fullt af flottum skotum. Ekki jafn dimm og þunglyndisleg og fyrri myndin, en ekki mjög björt framtíðarsýn. Samt alltaf gaman að sjá hinar ýmsu útgáfur af framtíðinni  tæknin, menningin, fötin, samfélagið... Svakaleg tónlist agressív. Nokkuð löng mynd. Alltaf gaman að sjá Tómas Lemarquis bregða fyrir. Svo eru víst einhverjar stuttmyndir sem gerast fyrir   þarf að tékka á þeim.",8,Positive
686,698,Skemmtilega kjánaleg mynd. Fyndin. Fínasta afþreying.,6,Positive
687,699,Fín kúrekamynd. Spennandi. En frekar löng.,6,Positive
688,700,Smá kjánaleg stundum LOLcat inspo poster  handritið hefði getað verið betra og leikurinn var stundum ekki alveg nógu smooth. Gaman að sjá Die Antwoord Ninja  YoLandi og hafa listina þeirra með í myndinni graffiti  tónlist.,5,Negative
689,701,"Fyndin. Spennandi. Klikkaðar týpur. Flott myndataka. Frekar sorgleg saga. hugavert að Liam Howlett fékk shoutout í credit listanum, undir With Thanks  eftir smá rannsókn þá er það líklega út af The Prodigy remixinu af Lust For Life.",6,Positive
690,702,Mjög fyndin vitleysa. Skemmtilega klikkuð. Fullt af góðum persónum  mikið í gangi.,7,Positive
691,703,Hörku ofurhetjumynd. Fínasta action. gætis húmor inn á milli. Nóg af þekktum leikurum. Flott og skemmtilegt teymi  þótt það sé yfirleitt aðeins meiri sjarmi og kraftur í kringum Marvel persónurnar. að var eitthvað örlítið kjánalegt við vonda kallinn. Alltaf gaman að sjá slandi og íslensku bregða fyrir í risastórum bíómyndum.,7,Positive
692,704,"Virkilega góð mynd. Mjög fyndin. Spennandi. að liggur við að maður sé orðinn of vanur myndum með risastórum bardögum og svakalega mikið af flottum tæknibrellum  að það sé ekki eins eftirtektarvert lengur. En þetta var samt mjög töff. g var að fíla s stemninguna í tónlistinni. Mér fannst líka einhvern veginn viðeigandi að Immigrant Song með Led Zeppelin var notað oftar en einu sinni  satrú, sland og allt það.",9,Positive
693,705,"Mögnuð mynd! Svakalegt action. Góð keyrsla. Mjög spennandi. Fínn húmor inn á milli. Flott mynd  leit vel út, flottar tæknibrellur eðlilega. Ef þau halda uppi þessum gæðastaðli þá mun maður seint fá leið á þessum kvikmyndaheimi.",9,Positive
694,706,Virkilega skemmtileg mynd. Fyndin og spennandi. Topp afþreying. Dwayne frændi er alltaf góður :,7,Positive
695,707,Góð blanda af húmor og actionspennu. Sem sagt; fyndin og spennandi. Að vissu leyti buddy cop mynd. Góð afþreying.  Smá auka atriði blooper alveg í lokinn á kreditlistanum.,7,Positive
696,708,"Gott grín með smá spennuaction  oft sillykjánalegt bull og vitleysa. Tóku sig ekkert of alvarlega  í raun að gera grín að Baywatch conceptinu, sem var ágætis vinkill. Ekkert frábært handrit né stórleikur, en fín afþreying.",6,Positive
697,709,"hugaverð blanda af scifi, rómantík og spennu. Geimskipið var kúl  ég var sérstaklega að fíla skjöldinn. Bíómyndir með fáum leikurum geta oft verið áhugaverðar... myndi halda að það sé smá krefjandi að búa til áhugaverð mynd þegar það er ekki hellingur af persónum til að vinna með og gefa myndinni dýpt. ",7,Positive
698,710,"Mjög spennandi thriller. hugaverð saga, nokkuð gott handrit.",8,Positive
699,711,"Fyrri parturinn var spennandi thriller, en stundum smá hægfara ekki alveg nógu hröðsmooth keyrsla. Svo bjargaðist þetta fyrir horn þegar það kom meira action seinni partinn. Sumt var nokkuð klisjulegt ekkert svaka frumlegt, en þetta var fínasta afþreying. Hugmyndin conceptið minnti mig smá á aðra bíómynd með Liam Neeson og sama leikstjóra Jaume ColletSerra; NonStop frá   þar var hann í flugvél en ekki lest ; ",6,Positive
700,712,Ekta Disney ævintýri. Fyndin. Spennandi. En ég bjóst við skemmtilegri mynd frá Pixar.,5,Negative
701,713,"Kúl myndataka og grafík hvernig þau blönduðu UIviðmótinu við myndina. Töff tónlist. Flott neon future stemning. hugavert concept og mjög viðeigandirelevantcurrent út frá samfélagsmiðlum og öllum gögnunum sem eru til um okkur, hvað við erum að deila mikið af efni, oft í rauntíma. Spennandi. Gaman að sjá Casey Neistat bregða fyrir : End titles grafíkin var snilld  mjög gott techinternet tributehomage. Jóhann Jóhannsson var þarna með eitt lag Nerve Remix.",7,Positive
702,714,"Kjánaleg, silly, jafnvel fáránleg... en fyndin, spennandi, gott action og fín afþreying.",5,Negative
703,715,Fyndin. Spennandi. etta er náttúrulega byggt á bók og mér fannst það stundum augljóst í flæðinu  þetta var oft bara nokkur tengd atriði úr einum kafla og svo var bara tekinn fyrir næsti kafli og ekki beint smooth flæði á milli. Skemmtileg ævintýramynd.,7,Positive
704,716,"Fyndin og spennandi. Minnir mig á unglingaspæjarabækurnar eins og Frank og Jói The Hardy Boys, Nancy Drew, Fimm fræknu... nokkuð vinsælt concept fyrir börn og unglinga  Scooby Doo o.s.frv. Hugljúf og skemmtileg ævintýramynd.",7,Positive
705,717,hugavert concept  smá blanda af Big og Groundhog Day. Fyndin á köflum. Gaman og áhugavert að sjá Vinestjörnur eins og King Bach í bíómyndum.,5,Negative
706,718,"Mér fannst fyrsta Cloverfield myndin algjör snilld.  Cloverfield Lane var líka áhugaverð, spennandi og einstök á sinn máta. annig að ég var mjög spenntur að heyra að það væri komið meira af efni frá þessum heimi. 
Skemmtileg scifi mynd. hugaverðar vísindapælingar. Gaman að sjá vini J.J. Abrams; Simon Pegg og Greg Grunberg, með smá hlutverk.",7,Positive
707,719,Spennandi ævintýramynd. Erfitt að segja meira án þess að fara í spoilers ;,7,Positive
708,720,"Töff scifi mynd. Flottar tæknibrellur  áhugaverð og kúl neon framtíð, leit vel út. Gott action. Spennandi. Clint Mansell sá um tónlistina  hún var einmitt mjög flott og dramatísk.",7,Positive
709,721,Klikkað og sjúkt concept. Ekkert svakalegur leikur né handrit  flæði. Smá lowbudget bragur stundum. En ágætlega spennandi.,5,Negative
710,723,hugaverð hugmynd. Sérstaklega fyrir samfélagsmiðla og áhrifavalda sem eru nánast sjálfviljug að Truman Showa lífið sitt. Spennandi mynd.,7,Positive
711,724,Svakaleg mynd! Svo góð. Svo spennandi. Skemmtilega frumleg mynd. ar sem þetta var frekar hljóðlát mynd þá urðu öll smáhljóð enn magnaðari. Svo gerði tónlistin líka mikið til að gera myndina spennuþrungna. Mjög vel leikin  þegar það er takmarkað af samtölum þá þurfa svipbrigði að segja mikið.,9,Positive
712,725,Fyndin. Spennandi. Alltaf gaman af svona spæjara actiongrínmyndum. Fín afþreying.,6,Positive
713,726,Mjög spennandi. Stemningin orðin aðeins meira fullorðins ekki eins barnaleg.,7,Positive
714,727,Svakalega spennandi mynd. hugaverðar scifi pælingar og hugmyndir. g hefði búist við meira etta er magnað! og meiri virðingu frá fólki sem lendir á glænýrri plánetu. að var áhugavert að sjá nokkur atriði tæknilegar útfærslur o.s.frv. svipuðeins og í Passengers  sem kom út nokkrum mánuðum fyrr. Svo eru tvær stuttmyndir sem gerast á undan myndinni.,8,Positive
715,728,Stærsta breytingin er kannski snyrtilegri klipping hjá Harry ; Spennandi. Töff action  loksins alvöru töfrabardagar. Dolores Umbridge var ein af hræðilegustu persónunum í Harry Potter myndunum hingað til.,8,Positive
716,729,hugaverð scifi saga. Spennandi. Er enn að melta endinn  þetta varð svolítið listrænt í lokinn.,7,Positive
717,730,Myndirnar verða alltaf meira og meira fullorðnari ásamt persónunum. Spennandi. Fyndnari en fyrri myndirnar.,7,Positive
718,731,Mjög spennandi. að er ekkert verið að eyða miklum tíma í að kynna nýjar persónur eða koma með bakgrunnssögur  bara farið beint í spennu  action  Mjög gott.,7,Positive
719,732,Risastór lokakafli í þessari skemmtilegu ævintýrasögu. Mjög spennandi. Gott action. Flottar tæknibrellur.,8,Positive
720,733,"hugaverð scifi mynd og framtíðarpælingar. Spennandi á köflum. En endirinn seinni hlutinn var frekar skrýtinn... einkennilegt flæði og atburðarás, eins og það hafi eitthvað verið sparað í handritsvinnunni þar.",4,Negative
721,734,Fyndin vitleysa  mjög fyndin á köflum. Fínasta afþreying.,6,Positive
722,735,Slatti af cameos. Spennandi. Fyndin vitleysa.,6,Positive
723,736,Mjög fyndnar persónur. Sveitó stemning. Spennandi  smá eins og sveitó Oceans . Skemmtilega öðruvísi útlit á Daniel Craig.,6,Positive
724,737,Jackie Chan í nýju ljósi  en samt sami töffarinn ; Mjög spennandi.,7,Positive
725,738,Svakaleg vitleysa. En fyndin vitleysa.,5,Negative
726,739,Bull og vitleysa to the max. En nokkuð fyndin mynd. Svakalega mikið af cameos.,5,Negative
727,740,Mjög spennandi. Mjög fyndin. Gott action. Fullt af atriðum með kreditlistanum.,7,Positive
728,741,Svakalega mikið af bardögum  eiginlega bara stanslaust. Mjög spennandi og mjög fyndin á köflum. Gaman að sjá allar ofurhetjurnar saman og hina ýmsu heima blandast saman. Mjög flott mynd og þótt hún sé mjög löng þá var hún grípandi og keyrði þetta þétt áfram. Frábær skemmtun  kvikmyndastórvirki eins og margar Marvel myndir. Erfitt að segja mikið um söguþráðinn án þess að skemma fyrir...,8,Positive
729,742,Skemmtileg og áhugaverð saga. Spennandi á köflum. Krúttleg mynd.,6,Positive
730,743,"Alveg hægt að hlæja að nokkrum atriðum. En handritið, leikurinn og flæðið hefði getað verið betra. Stundum smá kjánalegt.",4,Negative
731,744,Mjög spennandi. Mjög fyndin. Topp afþreying. Nokkuð gott handrit. Góð saga. Fín keyrsla. FYI: að er aukaatriði alveg í lokinn eftir kreditlistanum.,8,Positive
732,745,Frekar kjánaleg mynd. Handritið og leikurinn var ekki æðislegt. Aðeins of mikið að reyna vera með djúpa og vitsmunalega profound punkta  enda myndin byggð á sjálfshjálparbók.,2,Negative
733,746,Fyndin. Vandræðaleg cringey. Mögnuð saga  mjög áhugaverð. Gott atriði alveg í lokinn eftir kreditlistanum.,7,Positive
734,747,"Góð mynd. Spennandi. Gott action. Mjög fyndin. Topp afþreying. Fólkið bak við þessa mynd er ekki mikið að taka sig alvarlega  mikið verið að brjóta fjórða vegginn og gera grín að bransanum. að eru nokkur atriði með kreditlistanum, en ekkert alveg í lokinn eins og í mörgum Marvel myndum bara lagsöngur sem gefur til kynna hvað gæti komið næst.",8,Positive
735,748,Hrá og töff mynd. Spennandi.,6,Positive
736,749,Mjög áhugaverð og í raun klikkuð saga  sjokkerandi. Fyndin.,6,Positive
737,750,"Spennandi. Ekki besta Star Wars myndin, en góð skemmtun. að vantaði eitthvað upp á keyrsluna og flæðið  handritið ogeða klippingin jafnvel leikurinn stundum hefði kannski getað verið betri. Gaman að kynnast baksögunni betur.",7,Positive
738,751,Svakaleg mynd! Virkilega intense og spennandi  ég var eiginlega á nálum megnið af myndinni. Tónlistin hafði mikil áhrif á það. Fallegt að hafa In memory of Jóhann Jóhannsson í kreditlistanum. Topp mynd  rússíbani.,9,Positive
739,752,Hugljúf formúlumynd sem er fyndin á köflum.,6,Positive
740,753,Spennandi mynd. Ekki alveg jafn góð og fyrri myndin. hugavert að hafa lokabardagann í mega stormi  man ekki eftir að hafa séð þannig áður.,7,Positive
741,754,"Virkilega spennandi mynd. Fullt af góðum action atriðum  þ.ám. klassískt klikkuðum Mission: Impossible atriðum. Flott myndataka, fullt af glæsilegum skotum  ég var að fíla að lokaatriðið var tekið upp á Preikestolen þótt það átti að gerast í Pakistan. Góður húmor líka : ",8,Positive
