id,review,rating,sentiment
543,"Fyndin mynd. Nett rugluð (bull, vitleysa og kjánaskapur). Sagan (handritið) var hálf þunn stundum - vantaði smá upp á til að gera myndina heilstæðari (meira ""solid""). Rosalegt vörulaum (e. product placement) hjá Apple.",6,Neutral
544,"Mjög spennandi. Mjög fyndin. Mjög góð. Skemmtilegar persónur. Glæsilegar tæknibrellur - leit mjög vel út. Góð og skemmtileg saga. Dúndrandi góð afþreying. 3D effektarnir voru stundum alveg flottir/skemmtilegir, en það bar ekki mjög mikið á þeim. 
<br /><br />
Sniðugt hjá Marvel að kenna fólki að horfa á allan credit listann til að sjá eitt auka atriði - alltaf fleiri og fleiri sem bíða í salnum eftir því.",9,Positive
545,"Ágæt mynd. En ég var að vonast eftir að hún væri fyndnari. Þetta var meira svona drama um lífið og tilveruna, með nokkrum kómískum atriðum.",5,Neutral
546,"Fínasta afþreying. Nóg af sprengingum, stórum byssum og action. Nóg af þekktum leikurum. Mjög kómísk mynd - þeir eru ekkert að taka sig alltof alvarlega. Þetta Expendables franchise stendur fyrir sínu. Maður býst ekki við neinum stórleik né frumlegu handriti - en þetta virkar alveg. ",7,Positive
547,Skemmtileg mynd. Gaman a&#240; sj&#225; hana aftur &#40;mj&#246;g langt s&#237;&#240;an s&#237;&#240;ast&#41; - s&#233;rstaklega eftir a&#240; hafa n&#253;lega s&#233;&#240; st&#243;ra p&#237;an&#243;i&#240; &#237; FAO Schwarz &#237; New York.,6,Neutral
548,Fyndin vitleysa. Spennandi. Góð blanda (hún var eiginlega jafn fyndin og hún var spennandi). Gaman að sjá þetta New Girl duo fíflast.,7,Positive
549,"Spennandi mynd. Meiri spæjaramynd heldur en hasarmynd. Ég bjóst við aðeins meiri keyrslu, hún var nokkuð hæg á köflum. Flott 90's/2000 stemning yfir myndinni. Fínir leikarar. Mjög gaman að sjá Ólaf Darra, þó að þetta var ekki stórt hlutverk hjá honum.",6,Neutral
550,"Klassísk mynd. Ennþá mjög fyndin. Algjör vitleysa. 

*Sá þessa í bílabíói (hluti af RIFF). ",7,Positive
551,&#193;hugaver&#240; mynd &#40;bygg&#240; &#225; sanns&#246;gulegum atbur&#240;um&#41;. Spennandi.,6,Neutral
552,"Rosaleg mynd! Spennandi. Brútal. Denzel er grjót-fkn-harður! Vel gerð mynd - hún náði góðu flugi, hreyf mann alveg með sér. Persóna Denzel var smá svona Jack Bauer, James Bond, Jason Bourne, one-man-army...",8,Positive
553,"Spennandi mynd. Flottar tæknibrellur. Ekta Luc Besson bílaeltingaleikir. Áhugaverðar pælingar varðandi hvað við/heilinn getum gert, hvað er mögulegt. Frekar stutt - fannst kannski eitthvað vanta til að gera myndina heilstæðari, endirinn var nokkuð snubbóttur. 
<br /><br />
* Við sáum þessa mynd í New York. Í AMC bíóinu við Times Square. ",7,Positive
554,"Drama. Lífið. Fyndin inn á milli. Fínasta mynd, nokkur mjög fín atriði, en ekki eins góð og Garden State. Alls konar fólk að finna sig í lífinu. Gaman að sjá bíómynd sem maður hjálpaði með að fjármagna að vissu leyti ;)",7,Positive
555,Spennandi. Brútal. Fullt af fínum leikurum. Flott íslensk action-mynd.,7,Positive
556,"Rosalega spennandi mynd. Mjög áhugaverð saga - greip mann algjörlega. Skemmtilega öðruvísi/frumleg. Tónlistin hjá Trent Reznor og Atticus Ross passaði vel við - spooky, drungaleg, tense. Topp eintak af kvikmynd. Mér fannst áhugavert að sjá að Reese Witherspoon var ein af framleiðendunum.",8,Positive
557,Skemmtileg mynd. Huglj&#250;f. F&#237;n t&#243;nlist.,6,Neutral
558,"Flott mynd. Spennandi. Fullt af fínum leikurum. Ég var að fíla vélmennin - skemmtilegar persónur :) Mér fannst nice touch að hafa alltaf þögn í geimnum (af því að þar heyrist ekkert hljóð) - bara tónlist með þannig skotum. 
<br /><br /> 
Djúpar og áhugaverðar pælingar og kenningar varðandi ormagöng, svarthol, margar víddir, afstæðiskenninguna, tíma og rúm... Myndin er mjög löng, en hún var ekki langdregin - fín saga. 
<br /><br />
Það hafði smá áhrif á upplifunina að við sátum á fremsta bekk :P 
<br /><br />
* Team Growth Space Mission",8,Positive
559,"Mjög fyndin vitleysa. Rosalega mikil vitleysa. Fullt af vísunum í fyrstu myndina. Bill Murray leikur skemmtilegt aukahlutverk. 
Það er skemmtilegt auka atriði (""crazy credits"") eftir allan credit listann.",7,Positive
560,Mjög spennandi mynd. Flott mynd (leit vel út). Drama. Action. Áhugaverð saga. Hlakka til að sjá síðustu myndina.,8,Positive
561,Mj&#246;g spennandi mynd. G&#243;&#240;ur thriller. Jake Gyllenhaal var brj&#225;l&#230;&#240;islega creepy og si&#240;fer&#240;islega blindur. &#193;hugaver&#240; saga.,7,Positive
562,"Mikið af ""slapstick húmor"" (fólk að meiða sig og önnur fíflalæti). Stundum of kjánalegt, of mikil fíflalæti... Stundum var þetta aðeins of random. Enginn stórleikur í gangi. En alveg hægt að hlægja að sumum atriðunum og gaman að vera búinn að sjá þessa mynd sem svo margir tala um.",5,Neutral
563,"Áhugaverður heimur. Nokkrar áhugaverðar/sérstakar persónur (karakterar). Áhugaverð saga. Spennandi. En stundum var flæðið/handritið ekki alveg nógu gott, smá random, eins og það vantaði eitthvað. Mikið ofbeldi. Gaman að sjá Tómas Lemarquis í smá hlutverki. Suður-kóresk mynd byggð á franskri myndasögu, tekin upp í Tékklandi (og Austurríki) - skemmtileg blanda :)",6,Neutral
564,Fyndin vitleysa. Spennandi. F&#237;nasta af&#254;reying.,6,Neutral
565,"Mjög flott mynd. Spennandi. Magnaðir bardagar. Magnaðar landslagsmyndatökur. Magnaður ævintýraheimur. Já, sem sagt mögnuð mynd :) Nokkrir skemmtilegir bardagar sem mér fannst vera í smá Mortal Kombat stíl.",8,Positive
566,"Spennandi mynd. Fínasta action. Svipuð mynd og hinar Taken myndirnar - eltingaleikur, vondir kallar og Liam Neeson að fokka upp fólki. Fínasta afþreying. Töff tónlist. Handritið hefði getað verið betra. Þeir sem fíla ekki ótrúverðugar myndir gætu þurft að forðast þessa ;)",6,Neutral
567,"Virkilega flott og vel gerð mynd. Spennandi. Dramatísk. Tilfinningarík. Áhugaverð saga - sérstaklega þar sem þetta er byggt á sannsögulegum atburðum. Enn ein kvikmyndin sem sýnir hvað stríð eru hræðileg og eyðileggja fólk og fjölskyldur þeirra á margan máta. Drone sjónarhornin minntu mig smá á Wikileaks myndina ""Collateral Murder"".",8,Positive
568,Krúttleg og skondin. Smá skrýtin á köflum. Handritið hefði getað verið betra.,5,Neutral
569,Mjög fyndin vitleysa. Fullt af sprenghlægilegum atriðum. Skrautlegar persónur. Topp afþreying. Gaman að sjá iJustine í smá hlutverki. ,8,Positive
570,T&#246;ff mynd. Spennandi. Flott action atri&#240;i. Gott gr&#237;n inn &#225; milli. Fullt af f&#237;num leikurum. Meira a&#240; segja Mark Hamill&#44; sem &#233;g &#254;ekkti ekki &#237; gervinu s&#237;nu. &#201;g v&#230;ri alveg til &#237; a&#240; sj&#225; framhald af &#254;essari mynd.,8,Positive
571,Skemmtileg mynd. Huglj&#250;f. &#193;hugaver&#240; saga og sni&#240;ugar tengingar vi&#240; samf&#233;lagsmi&#240;la. Road trip hlutinn var einna skemmtilegastur.,7,Positive
572,"Töff mynd. Spennandi. Gott action. Töff tónlist. Fullt af fínum leikurum í minni hlutverkum. Töff hvernig textinn fyrir rússneskuna (subtitles) var birtur. Áhugavert að sjá að Eva Longoria var ein af framleiðendunum. Svo sá ég ""CCP Games"" í ""Special Thanks To"" - það var víst verið að spila leikinn ""EVE: Legion"" í myndinni. Ágætt ""vörulaum"" :)",7,Positive
573,"Algjör vitleysa. Var ekki með miklar væntingar og þessi mynd var nokkurn veginn eins og ég bjóst við, s.s. ekki topp gæði. Alveg fyndin á köflum. Allt í lagi afþreying. Adam Scott var eiginlega bestur/ferskastur. ",5,Neutral
574,Fyndin vitleysa. Eldist ágætlega. Allir klassísku gaurarnir í Sandler genginu.,6,Neutral
575,"Spennandi. Að einhverju leyti ""týpískur"" 2000s thriller. Fór aðeins að stúdera credit listann og það er sorglegt að báðar stelpurnar (leikkonurnar) dóu ungar.",6,Neutral
576,Mj&#246;g fyndin vitleysa. Will Ferrell er snillingur. Kevin Hart var l&#237;ka fyndinn. A&#240; vissu leyti klass&#237;sk Will Ferrell og Adam McKay &#40;Gary Sanchez Productions&#41; mynd - sem sagt&#44; f&#237;nasta af&#254;reying.,7,Positive
577,Virkilega f&#237;n og skemmtileg mynd. Spennandi og fyndin.,8,Positive
578,Þetta eru skemmtilega klikkaðar og ótrúlegar myndir :) Flott myndataka. Töff action atriði. Spennandi. Nóg af bad ass fólki og bad (ass) one-liners. Fínasta afþreying. Skemmtilegt að horfa á svona mynd á Selfossi ;) ,7,Positive
579,Mjög spennandi mynd. Hörku hasar. Fullt af fínum leikurum. Ég var að fíla ágætlega persónuna sem Common lék - kom ferskur inn. Eitthvað hrátt/old school við stemninguna - að vissu leyti er þetta saga sem hefði getað gerst fyrir 20+ árum.,7,Positive
580,Risast&#243;r action mynd. Fullt af mj&#246;g flottum atri&#240;um - t&#230;knibrellur to the max. Mj&#246;g fyndin &#225; k&#246;flum. Spennandi. Marvel heimurinn er &#225;hugaver&#240;ur - ma&#240;ur er alltaf til &#237; fleiri Marvel myndir.,7,Positive
581,"Áhugavert að horfa á svona gamlar, klassískar myndir. Sjá þekkta leikara þegar þeir voru ungir/yngri. Ýmis skemmtileg atriði. Pælingar með að finna sig í lífinu, hvað gleður mann. Drama. Svolítið þung í lokinn.",6,Neutral
582,Hörku hasarmynd. Stór og flott action atriði. Mjög spennandi. Mikið sjónarspil. Skemmtilega klikkuð mynd. Ég tók eftir þegar ég var að skoða IMDb að stór hluti af leikurunum eru frá Ástralíu. Áhugavert. Viðeigandi.,8,Positive
583,Algj&#246;r snilld&#33; Sprenghl&#230;gileg mynd. Svo g&#243;&#240; blanda&#58; Action&#44; spenna&#44; gr&#237;n og vitleysa. Fullt af f&#237;num leikurum. Melissa McCarthy er algj&#246;r snillingur. Jason Statham l&#233;k l&#237;ka &#243;venju fyndinn karakter.,9,Positive
584,Skemmtileg vitleysa. Spennandi. Fyndin. G&#243;&#240; af&#254;reying.,7,Positive
585,Mjög spennandi. Áhugaverð plot twists og cons.,6,Neutral
586,Rosaleg st&#243;rslysamynd&#33; Endalaus ey&#240;ilegging. Spennandi. Gott action. T&#230;knibrellur fyrir allan peninginn.,7,Positive
587,Fyndin vitleysa. Persónan sem Dave Franco lék var mjög góð. Fínasta afþreying. Betri en ég bjóst við (bjóst ekki við miklu).,6,Neutral
588,Algj&#246;r vitleysa. Fyndin vitleysa. Steiktur h&#250;mor eins og vi&#240; m&#225;tti b&#250;ast. Ekta Seth MacFarlane/Family Guy h&#250;mor.,6,Neutral
589,Spennandi. Gott action. G&#243;&#240;ur h&#250;mor inn &#225; milli. Arnold Schwarzenegger er enn&#254;&#225; me&#240;'etta.,6,Neutral
590,Virkilega spennandi mynd&#33; Svakalegt action. &#211;tr&#250;legar t&#230;knibrellur. Gott st&#246;ff. Gaman a&#240; &#254;eir endurv&#246;ktu &#254;etta franchise - hlakka til a&#240; sj&#225; fleiri myndir &#58;&#41;,8,Positive
591,Virkilega f&#237;n mynd. Spennandi. G&#243;&#240;ir leikarar. M&#246;gnu&#240; &#40;og sorgleg&#41; saga.,8,Positive
592,Skemmtileg og fyndin mynd.,6,Neutral
593,Mj&#246;g fyndin mynd. Meiri h&#250;mor en &#237; &#246;&#240;rum Marvel myndum. Enda eru handritsh&#246;fundarnir &#40;Edgar Wright og Adam McKay&#41; &#254;ekktir fyrir g&#243;&#240;ar gr&#237;nmyndir. Spennandi mynd. F&#237;nasta action. Flottar t&#230;knibrellur. Minnti mig sm&#225; &#225; 'Honey&#44; I Shrunk the Kids' &#59;&#41; Fyndi&#240; a&#240; sj&#225; Wood Harris &#40;Avon Barksdale &#237; 'The Wire'&#41; leika l&#246;ggu.,8,Positive
594,Skemmtileg mynd. Fyndin. Spennandi. Skemmtilega kjánaleg (silly).,7,Positive
595,"Mjög spennandi mynd. Gott action - fullt af töff atriðum. Góður húmor líka. Mission: Impossible myndirnar eru alltaf skemmtilegar. Gaman af svona ævintýrum sem ganga upp á ótrúverðugan máta - svipað og hjá frændum Ethan Hunt; James Bond, Jason Bourne og Jack Bauer. ",8,Positive
596,Bull og vitleysa. Mj&#246;g fyndin vitleysa. Slatti af g&#243;&#240;um aukaleikurum &#237; litlum og skemmtilegum hlutverkum. Betri mynd en &#233;g bj&#243;st vi&#240; &#40;var ekki me&#240; neinar svakalegar v&#230;ntingar&#41;.,7,Positive
597,Sprenghlægileg vitleysa. Eiginlega vitleysa í gegn allan tímann - og það gekk alveg upp.,8,Positive
598,Ágætis mynd. Krúttlegt lífsdrama (fólk að finna sig í lífinu). Fínir leikarar.,5,Neutral
599,"Skemmtileg mynd. Smá (""family friendly"") action. Fínasta afþreying. Eldist ágætlega. #LeslieHalliwell",6,Neutral
600,T&#246;ff mynd. Spennandi. F&#237;nasta action. Gaman af svona pers&#243;num me&#240; s&#233;rstaka eiginleika og ofurkrafta.,7,Positive
601,Virkilega spennandi mynd. Rosalega intense&#33; Ma&#240;ur var alveg &#225; taugum &#225; k&#246;flum. Nokku&#240; br&#250;tal ofbeldi.,7,Positive
602,Góð mynd. Mjög áhugaverð saga. Þeir náðu að finna leikara sem eru ágætlega líkir N.W.A. crew-inu. Myndin var nokkuð lengri en ég bjóst við. Nóg af góðri tónlist :),7,Positive
603,Fyndin. Silly/kjánaleg/vitleysa. Áhugavert concept/plot. Smá þurr/vandræðalegur húmor eins og í Flights of the Conchords. Vantaði smá upp á söguna/handritið til að gera þetta að betri kvikmynd.,6,Neutral
604,Drama um l&#237;fi&#240; me&#240; l&#233;ttum h&#250;mor inn &#225; milli.,6,Neutral
605,"Mögnuð mynd. Mjög spennandi og dramatísk. Flottir leikarar. Ingvar E. Sigurðsson fékk fleiri línur og meiri tjaldtíma en ég bjóst við - stóð sig vel. Charlotte Bøving sást líka bregða fyrir. Þegar ég var að skoða credit listann (eins og maður gerir) sá ég að Stormur Jón Kormákur Baltasarsson lék líka lítið hlutverk. 
<br><br>
Magnað landslag - fullt af flottum skotum. Gaman að sjá að það var hellingur af Íslendingum sem unnu í tæknibrellunum og einn var m.a.s. ""visual effects supervisor"".",8,Positive
606,L&#233;tt og skemmtileg mynd. F&#237;nir leikarar. Gaman a&#240; sj&#225; Robert De Niro &#230;fa sig fyrir framan spegil aftur - veit ekki hvort &#254;etta &#225;tti a&#240; vera v&#237;sun &#237; Taxi Driver. Startup vinkillinn var &#225;hugaver&#240;ur.,7,Positive
607,Rosaleg mynd&#33; Virkilega spennandi. H&#233;lt manni &#225; t&#225;num eiginlega alveg fr&#225; byrjun. T&#243;nlistin haf&#240;i helling me&#240; &#254;a&#240; a&#240; segja - vel gert hj&#225; J&#243;hanni J&#243;hannssyni. Intense stemning. Dark. &#222;essi mynd og sj&#243;nvarps&#254;&#230;ttirnir Narcos gefa mj&#246;g skuggalega s&#253;n &#225; Su&#240;ur-Amer&#237;ku og eiturlyfjabransann. Flott myndataka - nokkur s&#233;rstaklega t&#246;ff skot.,9,Positive
608,"Fín teiknimynd. En mér fannst húmorinn vera barnalegri en í Disney/Pixar myndum. Krakkarnir í salnum virtust alveg vera að fíla þetta. Þetta hefði hugsanlega verið skemmtilegra fyrir mig ef maður hefði horft á útgáfuna með ensku tali. 
<br /><br />
P.S. Við Birna vorum s.s. að passa frænda hennar ;)",6,Neutral
609,"Mikið um kjánalega brandara sem voru ekki alveg að fljúga - en stundum var þetta komið í hringi þannig að maður hló að því hvað þetta var kjánalegt. Handritið og sagan voru ekki eins góð og í fyrstu myndinni. Leikararnir voru ekki að gera neina frábæra hluti. Ágætir söngvarar þarna og <a href=""https://www.youtube.com/watch?v=6zT8AyfsFmA"" title=""YouTube"">Oh Happy Day</a> var nokkuð catchy. #LeslieHalliwell",5,Neutral
610,"Mjög góð mynd. Áhugaverð saga, flott myndataka og góðir leikarar. Spennandi. Áhugaverðar pælingar varðandi geimvísindi, hvað er mögulegt og framtíðina í geimferðum.",8,Positive
611,Rosaleg hrollvekja! ???? Ég var stress-borðandi poppið mitt á fullu. Virkilega creepy mynd. Spennandi/stressandi - algjör adrenalín rússíbani. Góðir leikarar. Mjög flott og myndræn kvikmynd - eins og við má búast frá Guillermo del Toro.,7,Positive
612,Klikkaðir tvíburar - Tom Hardy stóð sig mjög vel við að leika þá báða. Brútal mynd. Áhugaverð saga. Old school gangster mynd alveg í gegn - ofbeldi og drama.,7,Positive
613,"G&#243;&#240; mynd. Spennandi. Mj&#246;g &#225;hugaver&#240; saga. Gaman af svona ""disruption"" s&#246;gum - f&#243;lk sem er &#243;hr&#230;tt vi&#240; a&#240; pr&#243;fa eitthva&#240; n&#253;tt&#44; brj&#243;ta upp gamla kerfi&#240;.",7,Positive
614,"Töff mynd. Mjög spennandi. Klassískur Bond með húmor, action, stelpuna og vonda kallinn. Svo má ekki gleyma exótískum stöðum og flottum arkitektúr. Þau virðast vera að gera söguna dýpri og flóknari - tengja allar Daniel Craig myndirnar saman. ",7,Positive
618,Mjög spennandi mynd. Gott action. Töff brellur. Áhugaverð saga - ágætis endir á þessu öllu saman.,8,Positive
619,"Fyndin mynd. Mikið bull og vitleysa. Stundum of mikið bull og of kjánaleg. Frekar löng (125 mín.) - hefði kannski komið betur út ef hún hefði verið styttri, meiri keyrsla. Myndin datt í meira lífs-drama og rómantískt drama í seinni helmingnum. Ég bjóst við aðeins betri mynd, aðeins fyndnari mynd. Mér fannst áhugavert að sjá Tilda Swinton í sínu ""dulargervi"".",5,Neutral
620,Mjög fyndin mynd. Rugl og vitleysa - svipaður húmor og í mörgum Seth Rogen myndum. Mikið af skemmtilegum tilvísunum í klassískar jólamyndir. Gott stöff. Fínasta jólamynd. ,8,Positive
621,"Öðruvísi jólamynd :) Gaman af svona stop-motion myndum. Góður húmor og skrautlegar persónur. Áhugavert að Danny Elfman söng fyrir aðalpersónuna, Jack Skellington. Maður þekkir Danny Elfman aðallega fyrir tónlistina sem hann er að semja fyrir kvikmyndir og sjónvarpsþætti. #LeslieHalliwell",7,Positive
